,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,weightdecay,epoch,train loss,train error,test error
1,sgd,quadratic,mse,4.5,1024,1,576,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,1925,474.85988998413086,0.8244095370173454,3.142704725265503
2,sgd,quadratic,mse,4.5,1024,1,576,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,71,0.09952916856855154,0.00017279369785683232,0.0009452765225432812
3,sgd,quadratic,mse,4.5,1024,1,576,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,3136,461.7209930419922,0.8015989437699318,3.5523891448974614
4,sgd,quadratic,mse,4.5,1024,1,576,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,2485,473.65352630615234,0.8223151415586472,6.150786876678468
5,sgd,quadratic,mse,4.5,1024,1,576,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,2380,449.8840560913086,0.7810487151145935,4.627621650695801
6,sgd,quadratic,mse,4.5,1024,1,576,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1646,460.83369064331055,0.8000584840774536,4.3283233642578125
7,sgd,quadratic,mse,4.5,1024,1,576,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,4163,446.5000114440918,0.7751736342906952,5.2766194343566895
8,sgd,quadratic,mse,4.5,1024,1,576,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1797,462.69880294799805,0.8032965213060379,4.870527267456055
9,sgd,quadratic,mse,4.5,1024,1,576,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2814,454.1700897216797,0.7884897291660309,4.752484321594238
0,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,2764,183.8702259063721,0.4788287095725536,4.369066715240479
1,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,3910,175.32717323303225,0.4565811790525913,8.109958648681639
2,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,2150,190.3203639984131,0.495625950396061,6.034269332885742
3,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,3865,201.42136192321775,0.5245347991585732,5.328925132751465
4,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,3192,206.2300395965576,0.5370573997497559,4.863273143768311
5,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,3184,197.25502586364743,0.5136849619448185,6.080791473388673
6,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,2887,180.3078899383545,0.469551794230938,6.228332042694093
7,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,3620,198.1455783843994,0.516004104167223,5.608531951904297
8,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,3755,187.8414440155029,0.489170428365469,7.641660690307617
9,sgd,quadratic,mse,3.0,1024,1,384,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,3105,178.515287399292,0.4648835584521294,8.719124794006348
0,p-sgd,quadratic,mse,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,924,0.11860921699553728,0.0001610322196938796,0.0009528199443593619
1,p-sgd,quadratic,mse,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,484,0.06451678462326528,8.518141294189263e-05,0.000972919398918748
2,p-sgd,quadratic,mse,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,503,0.10232609789818524,0.00013470391786540856,0.0009351052576676012
3,p-sgd,quadratic,mse,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,356,0.08537061884999275,0.00010893867056438468,0.0009784584399312737
4,p-sgd,quadratic,mse,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,358,0.1113244043663144,0.00015202861322904937,0.000949137203861028
5,p-sgd,quadratic,mse,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,368,0.0773508669808507,0.0001009579500532709,0.0009644426172599195
6,p-sgd,quadratic,mse,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,315,0.12352545280009508,0.0001597012214915594,0.0009707447024993597
7,p-sgd,quadratic,mse,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,320,0.091780511662364,0.00011473132508399429,0.0008976741810329257
8,p-sgd,quadratic,mse,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,636,0.10624818876385687,0.0001315688832619344,0.0009377165115438403
9,p-sgd,quadratic,mse,6.0,1024,1,768,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,538,0.1060982197523117,0.00013504141043085838,0.000969165877904743
0,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,108,0.1612204723060131,0.000155653204274131,0.0008393932366743684
1,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,64,0.13755424693226814,0.0001306390367972199,0.0009280979866161944
2,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,89,0.2004870753735304,0.00019049008369620424,0.0009661891963332893
3,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,60,0.2490760497748852,0.0002417026462353533,0.0008578131091780961
4,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,100,0.18256140872836116,0.0001799330930225551,0.0009105709032155572
5,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,103,0.34520528838038445,0.00034137630063924007,0.0009110405226238072
6,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,88,0.14325194898992774,0.00013757904343947305,0.0009329022723250092
7,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,205,0.1344193359836936,0.00013881081395084038,0.0009426285396330061
8,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,149,0.2721653189510107,0.00025605546034057625,0.0008683912456035613
9,p-sgd,quadratic,mse,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,139,0.2249720562249422,0.00022419435117626563,0.0009876640979200602
0,gd,quadratic,mse,2.5,1024,1,2560,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,10674,943.9495239257812,0.3687302768230438,6.720828056335449
1,gd,quadratic,mse,2.5,1024,1,2560,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,7230,928.7664184570312,0.36279937624931335,8.813899040222168
2,gd,quadratic,mse,2.5,1024,1,2560,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,5587,1012.5557861328124,0.3955295979976654,6.806556224822997
3,gd,quadratic,mse,2.5,1024,1,2560,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,4171,877.77783203125,0.342881977558136,4.0278048515319815
4,gd,quadratic,mse,2.5,1024,1,2560,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,9380,1002.5445556640624,0.3916189670562744,8.587518692016603
5,gd,quadratic,mse,2.5,1024,1,2560,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,8358,994.76318359375,0.3885793685913086,6.643728733062744
6,gd,quadratic,mse,2.5,1024,1,2560,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,4288,1049.9310302734377,0.4101293087005615,6.524342060089111
7,gd,quadratic,mse,2.5,1024,1,2560,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,7076,1127.43212890625,0.44040316343307495,12.483017921447756
8,gd,quadratic,mse,2.5,1024,1,2560,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,4759,1030.1322021484377,0.4023953974246979,6.624503612518311
9,gd,quadratic,mse,2.5,1024,1,2560,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,4625,978.7061767578124,0.3823071122169495,7.107182025909424
0,sgd,quadratic,mse,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,7350,12.841009616851807,0.06688025873154403,9.458074569702148
1,sgd,quadratic,mse,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,4541,15.19233787059784,0.07912675943225622,12.11145305633545
2,sgd,quadratic,mse,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,3216,13.583086371421814,0.07074524136260152,11.628443717956545
3,sgd,quadratic,mse,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,4177,10.99103832244873,0.05724499095231295,13.464500427246096
4,sgd,quadratic,mse,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,7352,12.09576952457428,0.06299879960715771,7.667501449584961
5,sgd,quadratic,mse,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,10326,13.83906602859497,0.072078469209373,8.742016792297362
6,sgd,quadratic,mse,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,3841,11.89691972732544,0.06196312280371785,10.959249496459961
7,sgd,quadratic,mse,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,3011,11.513500809669495,0.05996615020558237,13.136310577392578
8,sgd,quadratic,mse,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,3542,11.403728485107422,0.05939441826194525,13.319314956665039
9,sgd,quadratic,mse,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,4458,13.582957744598387,0.07074457127600907,15.51097297668457
0,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,17,0.7091299891471863,0.0006925097550265491,0.0006199937197379768
1,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,23,0.5009518191218376,0.0004892107608611695,0.0004008122778031975
2,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,20,1.1732992082834244,0.0011458000080892814,0.0008342858636751771
3,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,71,3.395319059491157,0.0033157412690343327,0.0006913333199918269
4,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,22,0.8768369182944298,0.0008562860530219041,0.00046058211592026055
5,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,37,0.8851582854986191,0.0008644123881822452,0.0007739877910353242
6,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,48,1.5272055566310885,0.0014914116763975473,0.0008739283657632767
7,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,42,1.3656474351882937,0.0013336400734260678,0.0008206659695133567
8,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,26,0.5504787638783455,0.0005375769178499468,0.0003904236073140055
9,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,25,1.1383688151836395,0.001111688296077773,0.0009132184204645457
0,p-sgd,quadratic,mse,10.0,1024,1,1280,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,45,0.1804107315838337,0.00014015907072462142,0.0007055462338030338
1,p-sgd,quadratic,mse,10.0,1024,1,1280,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,77,0.2027995977550745,0.000154233307512186,0.0007184281130321324
2,p-sgd,quadratic,mse,10.0,1024,1,1280,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,53,0.2852869052439928,0.0002264427312184125,0.0009805685840547085
3,p-sgd,quadratic,mse,10.0,1024,1,1280,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,66,0.3358790576457977,0.00025962777544918936,0.0009832654614001513
4,p-sgd,quadratic,mse,10.0,1024,1,1280,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,49,0.2160331513732672,0.00016381439672841222,0.0008268108940683304
5,p-sgd,quadratic,mse,10.0,1024,1,1280,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,64,0.42438849806785583,0.00033454407093813643,0.0008983439183793963
6,p-sgd,quadratic,mse,10.0,1024,1,1280,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,39,0.31508865021169186,0.00024719033717701677,0.0009510866366326807
7,p-sgd,quadratic,mse,10.0,1024,1,1280,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,65,0.2048404850065708,0.00016470576883875765,0.0008726159576326609
8,p-sgd,quadratic,mse,10.0,1024,1,1280,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,69,0.4432857297360897,0.0003477992577245459,0.0008687839144840838
9,p-sgd,quadratic,mse,10.0,1024,1,1280,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,59,0.2711554765701294,0.00021230432503216434,0.0008796427282504738
0,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,14430,387.59210205078125,0.18925395607948306,7.846603393554687
1,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,6669,391.08636474609375,0.1909601390361786,6.565661430358888
2,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,19869,398.38409423828125,0.19452348351478574,5.2535576820373535
3,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,15489,383.6817626953125,0.18734461069107056,13.223196029663086
4,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,7085,413.2884521484375,0.20180100202560425,10.479665756225586
5,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,11416,381.0131530761719,0.18604157865047452,12.271872520446776
6,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,6797,387.9827880859375,0.18944472074508667,6.4524359703063965
7,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,7807,389.6863708496094,0.19027654826641086,5.7346720695495605
8,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,6869,373.2947082519531,0.182272806763649,7.184056282043457
9,gd,quadratic,mse,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,9287,393.1554260253906,0.19197042286396027,7.0998148918151855
0,p-sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,236,0.0840697530657053,8.249416441685753e-05,0.0008150389767251909
1,p-sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,611,0.0775472205132246,7.369477407337399e-05,0.000866390997543931
2,p-sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,430,0.13272474147379398,0.0001333412747044349,0.0009963733609765768
3,p-sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,307,0.11660730745643375,0.00010813218159455573,0.0009921458549797537
4,p-sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,370,0.16670304536819458,0.00016176704957615584,0.0009194473386742176
5,p-sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,612,0.08437786251306534,7.953756812639767e-05,0.0009049253421835599
6,p-sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,204,0.09444240108132362,9.66570378295728e-05,0.0009278826182708144
7,p-sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,489,0.11070961691439153,0.00010872175425902242,0.0009181968634948133
8,p-sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,266,0.08068523649126291,7.902333709353115e-05,0.0009756877552717924
9,p-sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,321,0.09097747411578894,8.892462847143179e-05,0.0009269978036172688
0,p-sgd,quadratic,mse,2.0,1024,1,256,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,3885,36.97925496101379,0.14232622273266315,4.821849346160889
1,p-sgd,quadratic,mse,2.0,1024,1,256,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,4098,20.156239748001102,0.07643297966569662,8.729440689086914
2,p-sgd,quadratic,mse,2.0,1024,1,256,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,2904,25.7945773601532,0.09708670806139708,9.711108207702637
3,p-sgd,quadratic,mse,2.0,1024,1,256,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2659,32.01135754585266,0.12683087773621082,9.3920259475708
4,p-sgd,quadratic,mse,2.0,1024,1,256,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,2083,43.980733156204224,0.18782853987067935,9.612588882446287
5,p-sgd,quadratic,mse,2.0,1024,1,256,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,4483,15.12760877609253,0.054969208780676126,12.379441261291506
6,p-sgd,quadratic,mse,2.0,1024,1,256,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,3808,25.24550199508667,0.09599547646939753,5.3819847106933585
7,p-sgd,quadratic,mse,2.0,1024,1,256,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,2849,19.069458484649655,0.08003885485231876,5.952980995178223
8,p-sgd,quadratic,mse,2.0,1024,1,256,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1436,60.22771644592285,0.2339536212384701,6.61119270324707
9,p-sgd,quadratic,mse,2.0,1024,1,256,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2508,20.958306789398197,0.08197408728301525,7.546825408935548
0,sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,354,0.15961413644254208,0.00022672462910122704,0.0007400092436000705
1,sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,460,0.0889360886067152,0.0001263296726392582,0.0006427186890505254
2,sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,46,0.21075069159269333,0.00029936177816125564,0.0008951454074122012
3,sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,74,0.1594885028898716,0.00022654616986983456,0.0007747283671051264
4,sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,1074,0.5311945751309395,0.0007545377375208773,0.0009721860988065599
5,sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,83,0.0910335574299097,0.00012930902903462993,0.0006132908747531474
6,sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,1788,708.5009841918945,1.0063934475183487,3.965245246887207
7,sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,82,0.1979285329580307,0.00028114848646509927,0.0006954355048947036
8,sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,3776,709.4260787963867,1.007707491517067,5.673229217529298
9,sgd,quadratic,mse,5.5,1024,1,704,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,55,0.1611118372529745,0.00022885204089106992,0.0006523994379676878
0,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,294,0.11984838172793387,0.00015954941045492887,0.0009319509845227004
1,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,265,0.09692023787647486,0.00013505919014278334,0.0009560635662637652
2,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,195,0.1677313018590212,0.00021779203234473243,0.0009722823742777107
3,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,121,0.15733015909790993,0.00019851479555654805,0.0009897253476083279
4,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,129,0.11728333868086338,0.00014915487736288924,0.0008757724426686764
5,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,115,0.1801678203046322,0.00023656710436625875,0.0008791523287072778
6,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,242,0.1505193319171667,0.0002016163525695447,0.0008771431166678668
7,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,131,0.15752176940441132,0.00019916851670132016,0.0009595797164365648
8,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,159,0.17764797247946262,0.00022819049991085194,0.0008559675770811738
9,p-sgd,quadratic,mse,6.0,1024,1,768,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,293,0.14737855456769464,0.00018430036834615748,0.0009222933440469203
0,gd,quadratic,mse,0.1,1024,1,102,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,10675,1.0198068594036158e-06,9.998106342834491e-09,2.8437302112579346
1,gd,quadratic,mse,0.1,1024,1,102,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,10749,1.0199474900218777e-06,9.999484795741864e-09,2.8357977867126465
2,gd,quadratic,mse,0.1,1024,1,102,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,10055,1.019841874949634e-06,9.998450067882914e-09,4.0787010192871085
3,gd,quadratic,mse,0.1,1024,1,102,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,10008,1.0197842357229092e-06,9.997884298229565e-09,3.0154197216033936
4,gd,quadratic,mse,0.1,1024,1,102,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,11334,1.0196674793405693e-06,9.996740324424992e-09,5.025714874267578
5,gd,quadratic,mse,0.1,1024,1,102,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,9886,1.0197093160968507e-06,9.997149774676473e-09,5.092161178588867
6,gd,quadratic,mse,0.1,1024,1,102,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,10425,1.0198614290857222e-06,9.998641026243149e-09,3.0192761421203613
7,gd,quadratic,mse,0.1,1024,1,102,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,10604,1.0198373274761252e-06,9.998404770783507e-09,4.638378143310547
8,gd,quadratic,mse,0.1,1024,1,102,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,8727,1.01995385648479e-06,9.999547856409665e-09,2.8694183826446533
9,gd,quadratic,mse,0.1,1024,1,102,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,9504,1.0197391020483335e-06,9.997441985376554e-09,5.770716667175293
0,sgd,quadratic,mse,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,20,2.9179040491580963,0.0022796125122113158,0.00047275761608034367
1,sgd,quadratic,mse,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,18,3.203243464231491,0.002502533912775107,0.0009733065962791443
2,sgd,quadratic,mse,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,16,2.568589895963669,0.0020067108707735315,0.0005274565774016082
3,sgd,quadratic,mse,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,19,3.041431024670601,0.0023761179472785447,0.0004156621871516109
